"BYLINE","DATE","DATELINE","HEADLINE","LENGTH","PUBLICATION","SECTION","TITLE",
"Lionel Williams, PANA Correspondent, Panafrican News Agency","","","South Africa;Taiwan Cuts Air Links With South Africa","320 words"," Africa News","","",
"Mildred Mulenga, PANA Staff Correspondent, Panafrican News Agency","","","Zambia;Some One Million Zambian Children Work As Laborers","147 words"," Africa News","","",
"Moses Draku, PANA Correspondent, Panafrican News Agency","","","East Africa;Canadian Troops Leave Uganda For Home","387 words"," Africa News","","",
"Panafrican News Agency","","","East Africa;Summit Sets Up Committee To Solve Great Lakes Crisis","467 words"," Africa News","","",
"Panafrican News Agency","","","Zaire;Mobutu Returns To Kinshasa","267 words"," Africa News","","",
"World Food Programme","","","East Africa; WFP Great Lakes Situation Report No. 40","534 words"," Africa News","","",
"Ali Dellali, PANA Correspondent, Panafrican News Agency","","","Algeria;Algeria Bans Official Use Of French","614 words"," Africa News","","",
"Mildred Mulenga, PANA Staff Correspondent, Panafrican News Agency","","","Zambia;Chiluba Asks His Ministers To Declare Assets","214 words"," Africa News","","",
"Musengwa Kayaya, PANA Staff Correspondent, Panafrican News Agency","","","Sports - Soccer;Zambian Government Seizes Control Of Soccer Finances","254 words"," Africa News","","",
"Panafrican News Agency","","","Zaire;UN Food Agency Airlifts Urgent Supplies To Eastern Zaire","227 words"," Africa News","","",
"Milimo Moyo, The Post of Zambia (Lusaka)","","","Zambia;Broadcast Company Advisers Former Director","294 words"," Africa News","","",
"Kunda Mwila, The Post of Zambia (Lusaka)","","","Zambia;Women Lobby Group Declare Polls Not Free","374 words"," Africa News","","",
"Goodson Machona, The Post of Zambia (Lusaka)","","","Sports - General;Squash: Zambian Championship On","294 words"," Africa News","","",
"The Post of Zambia (Lusaka)","","","Zaire;Mobutu's Challenge (Editorial)","800 words"," Africa News","","",
"A. Rakotondrandria, All Africa Press Service","","","Madagascar;Madagascar: One Step Forward, Two Backward?","1627 words"," Africa News","","",
"All Africa Press Service","","","Zimbabwe;Zimbabwe's Stepchild","1720 words"," Africa News","","",
"All Africa Press Service","","","Africa-at-Large;African Christians Speak On Mission, Evangelism","2080 words"," Africa News","","",
"All Africa Press Service","","","Zaire;Archbishop Pleads For Assistance In Zaire","814 words"," Africa News","","",
"All Africa Press Service","","","South Africa;Amnesty For First Apartheid Police Killer;","1040 words"," Africa News","","",
"All Africa Press Service","","","Sudan;United Voices For Peace In Sudan","680 words"," Africa News","","",
"All Africa Press Service","","","South Africa;Constitution Ushers New Era For South Africans","1067 words"," Africa News","","",
"All Africa Press Service","","","Africa-at-Large;Inevitable Problems In Nation Building","720 words"," Africa News","","",
"All Africa Press Service","","","Africa-at-Large;Mission: The 21st Century Church","1627 words"," Africa News","","",
"International Committee of the Red Cross","","","Zaire; ICRC Update No. 15 on the Zairian Crisis","680 words"," Africa News","","",
"UN Department of Humanitarian Affairs","","","East Africa; Emergency Update No. 61 on the Great Lakes (12/18)","1400 words"," Africa News","","",
"U.S. Agency for International Development (USAID)","","","United States and Africa; U.S. Great Lakes Situation Report No. 13","3627 words"," Africa News","","",
"Ethiopian News Agency","","","Sports - General;Haile Stars in Hollywood Film","454 words"," Africa News","","",
"Ethiopian News Agency","","","Ethiopia;House Endorses Agreements","320 words"," Africa News","","",
"Ethiopian News Agency","","","Ethiopia;Prime Minister Meles Returns Home","640 words"," Africa News","","",
"Ethiopian News Agency","","","Ethiopia;Ethiopia - The Week In Brief","600 words"," Africa News","","",
"Ethiopian News Agency","","","Ethiopia;Israel Makes Donation to Health","107 words"," Africa News","","",
"Ethiopian News Agency","","","Ethiopia;Guraghe Zone Offers Agricultural Investment Opportunities","440 words"," Africa News","","",
"Ethiopian News Agency","","","Arts and Entertainment;Amin Exhibition Displayed","240 words"," Africa News","","",
"Ethiopian News Agency","","","Ethiopia;Supporters Pledge TO Development Associaton","214 words"," Africa News","","",
"Ali Dellali, PANA Correspondent, Panafrican News Agency","","","Algeria;Algeria Bans Official Use Of French","909 words"," Africa News","","",
"Mildred Mulenga, PANA Staff Correspondent, Panafrican News Agency","","","Zambia;Chiluba Asks His Ministers To Declare Assets","214 words"," Africa News","","",
"Musengwa Kayaya, PANA Staff Correspondent, Panafrican News Agency","","","Sports - Soccer;Zambian Government Seizes Control Of Country's Soccer Finances","254 words"," Africa News","","",
"Panafrican News Agency","","","Zaire;UN Food Agency Airlifts Urgent Supplies To Eastern Zaire","227 words"," Africa News","","",
"Panafrican News Agency","","","Business and Finance;Zimbabwe's Agriculture Grows Impressively","254 words"," Africa News","","",
"Panafrican News Agency","","","Science and Health;Zimbabwe To Pass Law To Protect HIV-Positive Workers","414 words"," Africa News","","",
"Ferdinand Bigumandondera, PANA Correspondent, Panafrican News Agency","","","Burundi;Burundians To Contribute Towards War Effort","360 words"," Africa News","","",
"Panafrican News Agency","","","Burundi;More Than 70 Killed In Southern Burundi","160 words"," Africa News","","",
"Panafrican News Agency","","","Zaire;Mobutu Appoints Gen. Mahele Chief Of Staff","440 words"," Africa News","","",
"UN Department of Humanitarian Affairs","","","East Africa;Emergency Update No. 62 on the Great Lakes (12/19)","1760 words"," Africa News","","",
"Panafrican News Agency","","","Business and Finance;Zimbabwe's Agriculture Grows Impressively","850 words"," Africa News","","",
"Panafrican News Agency","","","Science and Health;Zimbabwe To Pass Law To Protect HIV-Positive Workers","414 words"," Africa News","","",
"Ferdinand Bigumandondera, PANA Correspondent, Panafrican News Agency","","","Burundi;Burundians To Contribute Towards War Effort","360 words"," Africa News","","",
"Panafrican News Agency","","","Burundi;More Than 70 Killed In Southern Burundi","160 words"," Africa News","","",
"Panafrican News Agency","","","Zaire;Mobutu Appoints Gen. Mahele Chief Of Staff","440 words"," Africa News","","",
"Dorcas Chirambwe, PANA Correspondent, Panafrican News Agency","","","Zimbabwe;Widows Suffer Under Zimbabwean Inheritance Laws","1094 words"," Africa News","","",
"Olu Sarr, PANA Staff Correspondent, Panafrican News Agency","","","Africa-at-Large;Africa: Weekly Press Review","1000 words"," Africa News","","",
"Ghion Hagos, PANA Staff Correspondent, Panafrican News Agency","","","Africa-at-Large;O.A.U. Pays Tribute To Outgoing United Nations Chief","320 words"," Africa News","","",
"Ghion Hagos, PANA Staff Correspondent, Panafrican News Agency","","","South Africa;South Africa Discourages Hiring Medical Staff From Africa","254 words"," Africa News","","",
"Musengwa Kayaya, PANA Staff Correspondent, Panafrican News Agency","","","Zambia;U.S. Ambassador Presents Credentials To Chiluba","414 words"," Africa News","","",
"Arthur Goldstuck, Mail and Guardian (Johannesburg)","","","Business and Finance;WEB FEET - Notes from the Net","560 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","Business and Finance;South Africa: Race Starts For Commercial TV","1240 words"," Africa News","","",
"Jacquie Golding-Duffy, Mail and Guardian (Johannesburg)","","","Business and Finance;Media Mad: Profile of Dirk Coetzee","400 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","Business and Finance;Media: Press Booboos of 1996","1454 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","Business and Finance;Spreading the Gains from Globalisation","1094 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","Business and Finance;Switching on to Cahora Bassa","1294 words"," Africa News","","",
"Bronwen Jones, Mail and Guardian (Johannesburg)","","","Business and Finance;Take A Loan And A Lawyer To Hire A Car","747 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","Business and Finance;Mining - Junior vs Giants","1027 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","Business and Finance;South Africa: Predictions for 1997","1254 words"," Africa News","","",
"Anthoni van Nieuwkerk, Mail and Guardian (Johannesburg)","","","South Africa;SA's foreign-policy challenge (Commentary)","974 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","South Africa;Cutting The Heart Out Of Learning (Commentary)","1267 words"," Africa News","","",
"Mail & Guardian Reporter, Mail and Guardian (Johannesburg)","","","South Africa;A Bench on the light side","200 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","South Africa;Taxing questions on dodgers","854 words"," Africa News","","",
"Krisjan Lemmer, Mail and Guardian (Johannesburg)","","","South Africa;LIFE ON THE 'SOUTHERN TIP: Fishy business","574 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","South Africa;Back to school, your lordships (Editorial)","440 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","South Africa;The depth behind Pagad (Editorial)","560 words"," Africa News","","",
"Chris McGreal, Mail and Guardian (Johannesburg)","","","East Africa;Fears grow that Burundi will invade Tanzania","427 words"," Africa News","","",
"Ruaridh Nicoll, Mail and Guardian (Johannesburg)","","","Zaire;Zaireans Greet Devil They Know","1094 words"," Africa News","","",
"Iden Wetherell, Mail and Guardian (Johannesburg)","","","Zimbabwe;Mugabe's party rules, OK!","760 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","South Africa;Ivy Stirs The Good Folk Of Wepener","2440 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","South Africa;A preacher, a Pied Piper and the PAC","1427 words"," Africa News","","",
"Benjamin Pogrund, Mail and Guardian (Johannesburg)","","","South Africa;From Braam Fischer to Stanley Mogoba","707 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","South Africa;Turok in centre of NGO labour wrangle","800 words"," Africa News","","",
"Mungo Soggot, Mail and Guardian (Johannesburg)","","","South Africa;Business brain quits Sanco","654 words"," Africa News","","",
"Ann Eveleth, Mail and Guardian (Johannesburg)","","","South Africa;Three Security Police Apply For Amnesty","520 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","South Africa;State To Crack Down On Medical Aid Scams","694 words"," Africa News","","",
"Stuart Hess, Mail and Guardian (Johannesburg)","","","South Africa;New Health Head Vows To Tackle Aids Crisis","840 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","South Africa;Ex-32 Battalion Leader Takes Charge Of Kwazulu","654 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","South Africa;Jailbirds Lead Rush For Amnesty","1214 words"," Africa News","","",
"Ann Eveleth, Mail and Guardian (Johannesburg)","","","South Africa;KwaZulu-Natal's Flood Fears Rise","1067 words"," Africa News","","",
"Ann Eveleth, Mail and Guardian (Johannesburg)","","","South Africa;ANC Debates Special Amnesty for KwaZulu-Natal","440 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","South Africa;Mother Beats Curse Of The Gods","1160 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","South Africa;Boesak accused of taking Coke funds","960 words"," Africa News","","",
"Rehana Rossouw, Mail and Guardian (Johannesburg)","","","South Africa;Round Won in Free State Premier Stakes","600 words"," Africa News","","",
"Stefaans BrUmmer, Mail and Guardian (Johannesburg)","","","South Africa;New twist in the beer battles","654 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","South Africa;Police chief linked with hijack case","1000 words"," Africa News","","",
"Angella Johnson, Mail and Guardian (Johannesburg)","","","South Africa;'Tis the season for conning pensioners","880 words"," Africa News","","",
"Joshua Amupadhi, Mail and Guardian (Johannesburg)","","","South Africa;Wits loses Sinclair","547 words"," Africa News","","",
"Joshua Amupadhi, Mail and Guardian (Johannesburg)","","","South Africa;University of the North Lecturers in Punch-up","440 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","South Africa;Funding chaos threatens students","947 words"," Africa News","","",
"Nick Varley, Mail and Guardian (Johannesburg)","","","South Africa;Birders in Sun City Showdown","400 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","South Africa;R12,2-billion Dolphin deal under attack","1200 words"," Africa News","","",
