"BYLINE","DATE","DATELINE","HEADLINE","LENGTH","PUBLICATION","SECTION","TITLE",
"Panafrican News Agency","","","Sports - Soccer;Sixteen Teams Qualify For Burkina '98","587 words"," Africa News","","",
"Ghion Hagos, PANA Staff Correspondent, Panafrican News Agency","","","Burundi;Buyoya Returns Home After Visiting Addis","280 words"," Africa News","","",
"Panafrican News Agency","","","Uganda;Makerere To Use Tents As Lecture Halls","680 words"," Africa News","","",
"Panafrican News Agency","","","Mozambique;South Africa To Finance Mine Clearing In Mozambique","614 words"," Africa News","","",
"Panafrican News Agency","","","Business and Finance;African Experts Discuss Coffee Disease","440 words"," Africa News","","",
"National Party (South Africa)","","","South Africa; RACIAL CONSIDERATIONS IN RATIFICATION OF IBA","454 words"," Africa News","","",
"The East African (Nairobi)","","","Kenya;Kenyan customs chief's transfer could end probe","1240 words"," Africa News","","",
"The East African (Nairobi)","","","Kenya;Bandwagon jumpers (Editorial)","640 words"," Africa News","","",
"The East African (Nairobi)","","","Kenya;The problem of aid (Editorial)","960 words"," Africa News","","",
"The East African (Nairobi)","","","Uganda;Uganda MPs seek cutback in ministers","1320 words"," Africa News","","",
"New Vision (Kampala)","","","Uganda;US Training Mission Recognition For Uganda (Editorial)","707 words"," Africa News","","",
"Sewanyo Kiganda, New Vision (Kampala)","","","Uganda;American Soldiers Camp In Jinja","454 words"," Africa News","","",
"John Eremu, New Vision (Kampala)","","","Uganda;Timber Racket Smashed","320 words"," Africa News","","",
"Paul Busharizi, New Vision (Kampala)","","","Uganda;MINISTER DEFENDS CHAMBER CHIEF","307 words"," Africa News","","",
"Grace Matsiko, New Vision (Kampala)","","","Business and Finance;UGANDANS TO TAP CONGO OIL","240 words"," Africa News","","",
"Betty Kagoro and Lawrence Wamanga, New Vision (Kampala)","","","Uganda;Standards Bureau Blamed For Laxity","280 words"," Africa News","","",
"Joseph Olanyo, New Vision (Kampala)","","","Uganda;New Man On Capital Markets Board","254 words"," Africa News","","",
"Frederick Wamala, New Vision (Kampala)","","","Business and Finance;Uganda Posts Cuts International Calls Charges","494 words"," Africa News","","",
"John B.B. Nzinjah, New Vision (Kampala)","","","Uganda;KASESE FAMILIES RETURN","374 words"," Africa News","","",
"Vision Reporter, New Vision (Kampala)","","","Business and Finance;CONGOLESE TRADERS SUE UGANDA A-G","240 words"," Africa News","","",
"Grace Matsiko, New Vision (Kampala)","","","Uganda;UPDF paymasters charged","267 words"," Africa News","","",
"Ndyakira Amooti, New Vision (Kampala)","","","Uganda;Farmers Import Suspected Germs","307 words"," Africa News","","",
"Alfred Wasike and John Thawite, New Vision (Kampala)","","","Uganda;RWENZORI PARK CLOSES TEMPORARILY","307 words"," Africa News","","",
"Erich Ogoso Opolot, New Vision (Kampala)","","","Uganda;U.S. Ambassador Southwick Advises On Parties","320 words"," Africa News","","",
"Rashid Muzungyo, New Vision (Kampala)","","","Uganda;Kapchorwa Girls Reject Circumcision Knife","307 words"," Africa News","","",
"Levi Ochieng, New Vision (Kampala)","","","Uganda;Makerere To Lecture In Tents","694 words"," Africa News","","",
"Notti Mwesigwa, New Vision (Kampala)","","","Uganda;12 DIE IN HORROR MBARARA CRASH","400 words"," Africa News","","",
"Reuben Phiri, Post of Zambia (Lusaka)","","","Zambia;Policeman explains why he arrested Kalima's daughter","457 words"," Africa News","","",
"Mukalya Nampito, Post of Zambia (Lusaka)","","","Zambia;ACC probes Joel Sikazwe","454 words"," Africa News","","",
"Joe Kaunda, Post of Zambia (Lusaka)","","","Zambia;Nyimba MP asks for roads rehabilitation help","360 words"," Africa News","","",
"Sheikh Chifuwe, Post of Zambia (Lusaka)","","","Sports - Soccer;Players displayed immaturity, charges coach Mungwa","427 words"," Africa News","","",
"Chilombo Mwondela, Post of Zambia (Lusaka)","","","Zambia;SA will not sell maize to Zambia","547 words"," Africa News","","",
"Sundie Sinkala, Post of Zambia (Lusaka)","","","Zambia;Zambia has nothing to lose on landmines ban","654 words"," Africa News","","",
"Sheikh Chifuwe, Post of Zambia (Lusaka)","","","Sports - Soccer;City Snippers snipe Zamsure","654 words"," Africa News","","",
"Joe Kaunda and Amos Malupenga, Post of Zambia (Lusaka)","","","Zambia;Management disowns rail workers' union","760 words"," Africa News","","",
"Dickson Jere and Reuben Phiri, Post of Zambia (Lusaka)","","","Zambia;Prof. Kashoki defends civil disobedience","800 words"," Africa News","","",
"Dickson Jere and Amos Malupenga, Post of Zambia (Lusaka)","","","Zambia;Ngulube warned over DNA ruling","1254 words"," Africa News","","",
"Lucy Sichone, Post of Zambia (Lusaka)","","","Zambia;Lucy On Monday: Land Act","1427 words"," Africa News","","",
"Freddy Phiri, Times of Zambia (Lusaka)","","","Science and Health;25 million condoms in Zambia?","2814 words"," Africa News","","",
"Times of Zambia (Lusaka)","","","Zambia;Obtain clearance to work with NGOs, orders Adamson","334 words"," Africa News","","",
"Times Reporter, Times of Zambia (Lusaka)","","","Business and Finance;Zambian Emerald mine sale worries miners","574 words"," Africa News","","",
"Times of Zambia (Lusaka)","","","Southern Africa;Experts offer SADC options","254 words"," Africa News","","",
"Times of Zambia (Lusaka)","","","Zambia;Malnutrition haunts Zambia","320 words"," Africa News","","",
"Business Review Reporter, Times of Zambia (Lusaka)","","","Business and Finance;CGT invests in multinationals","520 words"," Africa News","","",
"Business Review Reporter, Times of Zambia (Lusaka)","","","Business and Finance;Garment maker Menco moves ahead","374 words"," Africa News","","",
"Business Review Reporter, Times of Zambia (Lusaka)","","","Business and Finance;Lusaka Stock Exchange shares tumble","440 words"," Africa News","","",
"AUSTIN KUSEKA, Times of Zambia (Lusaka)","","","Business and Finance;ZCAS puts up $5m college","267 words"," Africa News","","",
"Times Reporter, Times of Zambia (Lusaka)","","","Zambia;Media should be positive, says Mpampa","560 words"," Africa News","","",
"Times Reporter, Times of Zambia (Lusaka)","","","Zambia;Gunmen on the loose","694 words"," Africa News","","",
"Times Reporter, Times of Zambia (Lusaka)","","","Zambia;Zambia need debt write off, says UN report","480 words"," Africa News","","",
"Times Reporter, Times of Zambia (Lusaka)","","","Zambia;Ditch coalition, ZDC urged","840 words"," Africa News","","",
"Melody Mwala, Times of Zambia (Lusaka)","","","Sports - Soccer;Mungwa warns pros","600 words"," Africa News","","",
"Ashley Smith, Johan Schronen and Joseph Aranes, Cape Argus (Cape Town)","","","South Africa;Cape Flats drug war boils over","480 words"," Africa News","","",
"Jenny Viall, Cape Argus (Cape Town)","","","South Africa;Rob Nairn: criminology to enlightenment","1147 words"," Africa News","","",
"Thabo Mabaso, Cape Argus (Cape Town)","","","Business and Finance;SA Unions' dilemma of whether to invest offshore","1040 words"," Africa News","","",
"Lynette Barr, Cape Argus (Cape Town)","","","South Africa;The patient with the pleading eyes","1440 words"," Africa News","","",
"Cape Argus (Cape Town)","","","South Africa;Education and excellence (Editorial)","427 words"," Africa News","","",
"Justin Arenstein, African Eye News Service (South Africa)","","","Public outcry leads to rethink on big cat hunting","760 words"," Africa News","","",
"Mzilikazi wa Afrika, African Eye News Service (South Africa)","","","South Africa;Rioting youth petrol-bomb more vehicles in Secunda","720 words"," Africa News","","",
"Mzilikazi wa Afrika, African Eye News Service (South Africa)","","","South Africa;Vigilantes arrested for executing "most wanted"","494 words"," Africa News","","",
"Justin Arenstein, African Eye News Service (South Africa)","","","South Africa;Government denies name changes will be expensive","360 words"," Africa News","","",
"Justin Arenstein, African Eye News Service (South Africa)","","","South Africa;Bodies for cash scheme being investigated","680 words"," Africa News","","",
"Justin Arenstein, African Eye News Service (South Africa)","","","South Africa;Deputy speaker threatens Sunday Times","480 words"," Africa News","","",
"NATION Team, The Nation (Nairobi)","","","Kenya;Angry stand on 'hired violence'","1040 words"," Africa News","","",
"NATION Correspondent, The Nation (Nairobi)","","","Kenya;Senior police officer beaten in club","414 words"," Africa News","","",
"STEPHEN MUIRURI, The Nation (Nairobi)","","","Kenya;'Rasta' confidant arrested","360 words"," Africa News","","",
"NATION Team, The Nation (Nairobi)","","","Sports - Soccer;Utalii win as Gor, Leopards are held","734 words"," Africa News","","",
"Western Sahara Referendum Support Association","","","Western Sahara - Morocco;Sahara Weekly News Update","787 words"," Africa News","","",
"I'Afrika News Network (Copenhagen)","","","Mozambique;First Mozambican Census Since 1980","187 words"," Africa News","","",
"I'Afrika News Network (Copenhagen)","","","Mozambique;Caustic Soda 'Medicine' Kills Children In Maputo","214 words"," Africa News","","",
"I'Afrika News Network (Copenhagen)","","","Mozambique;Maternity Leave Rights Ignored By Employers","240 words"," Africa News","","",
"I'Afrika News Network (Copenhagen)","","","Mozambique;Refugees In South Africa Want To Come Home","334 words"," Africa News","","",
"I'Afrika News Network (Copenhagen)","","","Mozambique;Local Elections Date Causes "Hangover"","240 words"," Africa News","","",
"I'Afrika News Network (Copenhagen)","","","Mozambique;Demining Sappers Unpaid For 10 Months","360 words"," Africa News","","",
"I'Afrika News Network (Copenhagen)","","","Mozambique;Coal Burns At Terminal In Maputo Harbour","214 words"," Africa News","","",
"I'Afrika News Network (Copenhagen)","","","Mozambique;Mozambique Cashew Nuts Production Problems","1080 words"," Africa News","","",
"APS Writer Joseph K'Amolo, All Africa Press Service","","","Africa-at-Large;Lutherans Cautioned About Dangerous Christian Identity","1014 words"," Africa News","","",
"APS Correspondent Robert Otani, All Africa Press Service","","","Kenya;Sinking Wells Beside Fresh Water Lake","1440 words"," Africa News","","",
"APS Correspondent, All Africa Press Service","","","Africa-at-Large;Angola May Slide Back To Civil War","1374 words"," Africa News","","",
"All Africa Press Service","","","Ethiopia;Drug Abuse Among Ethiopian Students Worries Government","694 words"," Africa News","","",
"All Africa Press Service","","","Kenya;Reformists Deliver Proposals To Moi's Office","1254 words"," Africa News","","",
"All Africa Press Service","","","Sierra Leone;Isolated Sierra Leoneans Threatened with Malnutrition","480 words"," Africa News","","",
"All Africa Press Service","","","Liberia;Taylor To Include Rivals In Liberian Government","467 words"," Africa News","","",
"All Africa Press Service","","","Congo;Congo's official death toll alarming","747 words"," Africa News","","",
"All Africa Press Service","","","Sudan;Team Assesses Progress At Southern Sudan Diocese","494 words"," Africa News","","",
"All Africa Press Service","","","Egypt;Coptic Church Head Urges Religious Tolerance","640 words"," Africa News","","",
"All Africa Press Service","","","Africa-at-Large;WCC Launches Zimbabwe Assembly Essay Competition","507 words"," Africa News","","",
"All Africa Press Service","","","Africa-at-Large;Lutherans Decry Women's Marginalization In Church","760 words"," Africa News","","",
"All Africa Press Service","","","Ghana;Stern Discipline For Ghanaian Church Officials","1014 words"," Africa News","","",
"Panafrican News Agency","","","Sports - Sports;Major Test For Hosts In African Basketball Championship","267 words"," Africa News","","",
"Panafrican News Agency","","","Business and Finance;Malaysian Firm Wins Zimbabwe Police Quarters Contract","360 words"," Africa News","","",
"Goddy Ikeh, PANA Correspondent, Panafrican News Agency","","","Business and Finance;Nigeria Proposes Reform Of Its Capital Market","1080 words"," Africa News","","",
"Panafrican News Agency","","","United States and Africa;Africa Is U.S.'s Biggest Trading Bloc","480 words"," Africa News","","",
"Panafrican News Agency","","","Business and Finance;Leaders Attending Smart Meet Enter Closed Session","360 words"," Africa News","","",
"Panafrican News Agency","","","Kenya;Police Deny Rwanda Report On Arrest Of Foreigners","414 words"," Africa News","","",
"Ethiopian News Agency","","","Science and Health;Over 350 plant species registered in Ethiopia","280 words"," Africa News","","",
"Ethiopian News Agency","","","Ethiopia;News in Brief","747 words"," Africa News","","",
"Ethiopian News Agency","","","Ethiopia;Petros Gebre, forty-one others face trial","520 words"," Africa News","","",
"Ethiopian News Agency","","","Ethiopia;TDA receives 100,000 birr in donation","214 words"," Africa News","","",
"Ethiopian News Agency","","","Ethiopia;Afar Peace Conference under way","307 words"," Africa News","","",
"Mukalya Nampito, Post of Zambia (Lusaka)","","","Business and Finance;Sardanis to be prosecuted for Meridien collapse","720 words"," Africa News","","",
"Reuben Phiri, Post of Zambia (Lusaka)","","","Zambia;Dagga smoking boss goes in for one day","334 words"," Africa News","","",
"Reuben Phiri, Post of Zambia (Lusaka)","","","Zambia;Ex-Energoinvest workers now appeal to God","320 words"," Africa News","","",
