"BYLINE","DATE","DATELINE","HEADLINE","LENGTH","PUBLICATION","SECTION","TITLE",
"James Oweka, New Vision (Kampala)","","","Uganda;UPDF Takes Shrine","225 words"," Africa News","","",
"New Vision (Kampala)","","","Zambia;Is Kaunda's Arrest Result Of Paranoia? (Editorial)","485 words"," Africa News","","",
"Milton Olupot, New Vision (Kampala)","","","Business and Finance;Uganda's New Vision To Be Privatised By July","201 words"," Africa News","","",
"Davis Joseph Weddi, New Vision (Kampala)","","","Uganda;Police Block Cremation","309 words"," Africa News","","",
"Vision Reporter, New Vision (Kampala)","","","Uganda;Museveni Calls For Family Morals","157 words"," Africa News","","",
"Richard Mutumba, New Vision (Kampala)","","","Business and Finance;Midroc Owner Sees Museveni","200 words"," Africa News","","",
"Emmy Allio, New Vision (Kampala)","","","East Africa;Sudan Mig Plane Downed At Uganda Border","255 words"," Africa News","","",
"Felix 'Machi Njoku, PANA Staff Correspondent, Panafrican News Agency","","","Senegal;Senegal's New Farms: A Multi-Pronged War Against Poverty","1927 words"," Africa News","","",
"Musengwa Kayaya, PANA Staff Correspondent, Panafrican News Agency","","","Zambia;Zambian Interparty Talks Date and Venue Set","387 words"," Africa News","","",
"Panafrican News Agency","","","Zambia;Kaunda Transferred To Kabwe Prison","539 words"," Africa News","","",
"Paul Ejime, PANA Staff Correspondent, Panafrican News Agency","","","Nigeria;Nigerian Cleric Calls For Prayers To Avert Chaos","354 words"," Africa News","","",
"Panafrican News Agency","","","Algeria;Ruling Algerian Party Sweeps Council Election","264 words"," Africa News","","",
"Panafrican News Agency","","","Benin;Benin Gets Loan From W. African Bank","105 words"," Africa News","","",
"Panafrican News Agency","","","Gabon;Four Gabonese Parties Sign New Joint Charter","278 words"," Africa News","","",
"Nation Reporter And Correspondent, The Nation (Nairobi)","","","Kenya;Probe reports - Kivuitu","364 words"," Africa News","","",
"Nation Reporter, The Nation (Nairobi)","","","Kenya;Withdrawals hand Kanu two seats","475 words"," Africa News","","",
"Nation Team, The Nation (Nairobi)","","","Kenya;Poll violence claims 2 more","625 words"," Africa News","","",
"Gabu Amacha, PANA Staff Correspondent, Panafrican News Agency","","","Kenya;Polls Predict Victory For Moi","907 words"," Africa News","","",
"Panafrican News Agency","","","Zimbabwe;Opposition Group Slams Zambia Over Kaunda's Arrest","341 words"," Africa News","","",
"Panafrican News Agency","","","United States and Africa;Farrakhan Begins Visit To Liberia","96 words"," Africa News","","",
"Panafrican News Agency","","","Kenya;Candidates Wind Up Campaigns","208 words"," Africa News","","",
"Panafrican News Agency","","","Zimbabwe;World ATCS Body Concerned With Zimbabwean Situation","311 words"," Africa News","","",
"Panafrican News Agency","","","Sports - Soccer;Former Algerian Soccer Player Dies","108 words"," Africa News","","",
"Panafrican News Agency","","","Zambia;Zimbabwe's Foreign Minister Heads For Zambia","272 words"," Africa News","","",
"Panafrican News Agency","","","Zimbabwe;Guard Electrocuted While Seducing Woman","160 words"," Africa News","","",
"Panafrican News Agency","","","Sports - Soccer;16th Round Of The National Championship","214 words"," Africa News","","",
"Panafrican News Agency","","","North Africa;Libyan Envoy Confers With President Zeroual","65 words"," Africa News","","",
"Panafrican News Agency","","","Mozambique;Warders Facilitated Evasion Of Murderers","224 words"," Africa News","","",
"Star Radio (Monrovia)","","","Liberia; Liberian Daily News Bulletin","978 words"," Africa News","","",
"New Vision (Kampala)","","","Uganda;Fight Pregnancy, Not Pregnant Girls (Editorial)","364 words"," Africa News","","",
"Abdulgadir Kiragga, New Vision (Kampala)","","","Uganda;Ramadhan Starts On Monday","173 words"," Africa News","","",
"Ssewanyo Kiganda, New Vision (Kampala)","","","Uganda;Three Held Over Expatriates Murder","254 words"," Africa News","","",
"Spendy Edyamu, New Vision (Kampala)","","","Uganda;Parents Advised On Girl Child","275 words"," Africa News","","",
"John B.Thawite, New Vision (Kampala)","","","Uganda;Soldier Held Over Kasese Killer Crash","286 words"," Africa News","","",
"Alfred Wasike, Yunusu Abbey, and Paul Busharizi, New Vision (Kampala)","","","Business and Finance;Uganda Commercial Bank Buyer Pays","431 words"," Africa News","","",
"Davis Joseph Weddi, New Vision (Kampala)","","","Uganda;Corpse Shocks City","448 words"," Africa News","","",
"Mbatau Wa Ngai, The Nation (Nairobi)","","","Kenya;Tough Agenda Faces The Next Kenya Government","1144 words"," Africa News","","",
"Ken Opala, The Nation (Nairobi)","","","Kenya;What Parties Have Promised","1149 words"," Africa News","","",
"Paul Redfern, The Nation (Nairobi)","","","Kenya;Kenyans Still Avoiding Issues","818 words"," Africa News","","",
"Michael Njuguna And Watoro Kamau, The Nation (Nairobi)","","","Kenya;Raila: My Plan For A Better Kenya","3219 words"," Africa News","","",
"Eric Shimoli, The Nation (Nairobi)","","","Kenya;Wamalwa: My Vision, My Plan","3072 words"," Africa News","","",
"The Nation (Nairobi)","","","Kenya;Interview with President Moi","3264 words"," Africa News","","",
"Ciugu Mwagiru, The Nation (Nairobi)","","","Kenya;Kenyans Have A Chance","1543 words"," Africa News","","",
"The Nation (Nairobi)","","","Kenya;Sunday Nation Commentary (Editorial)","1537 words"," Africa News","","",
"Kwendo Opanga, The Nation (Nairobi)","","","Kenya;A Day Of Reckoning And Very Lonely Decisions","1354 words"," Africa News","","",
"Nation Correspondents, The Nation (Nairobi)","","","Kenya;Malaria in doubt as another 28 die","685 words"," Africa News","","",
"Sunday Nation Team, The Nation (Nairobi)","","","Kenya;Candidates In Last Minute Campaigns","1766 words"," Africa News","","",
"Panafrican News Agency","","","Sports - General;Mouloudia Lifts 1997 Africa Handball Cup","144 words"," Africa News","","",
"Panafrican News Agency","","","Kenya;Kenyans Go To The Polls To Elect President, Legislators","459 words"," Africa News","","",
"Panafrican News Agency","","","Sports - Soccer;Moroccan Army Team Defeats Algeria","155 words"," Africa News","","",
"Panafrican News Agency","","","Angola;U.N. Wants To Reduce Observer Mission In Angola","263 words"," Africa News","","",
"Mildred Mulenga, PANA Staff Correspondent, Panafrican News Agency","","","Zambia;Zambian Interparty Talks Postponed","430 words"," Africa News","","",
"Panafrican News Agency","","","Zambia;Zambian State Counsel Collapses In Court","300 words"," Africa News","","",
"Paul Ejime, PANA Staff Correspondent, Panafrican News Agency","","","Nigeria;Nigerians Return To Work Amid Echoes of Aborted Coup","579 words"," Africa News","","",
"Panafrican News Agency","","","Business and Finance;Investors Prepared To Use Pande Gas","231 words"," Africa News","","",
"Gabu Amacha, PANA Staff Correspondent, Panafrican News Agency","","","Kenya;Kenyans Await Next Government, After Polling Foul Ups","507 words"," Africa News","","",
"Panafrican News Agency","","","Africa-at-Large;Zimbabwe Minister Tells Zambian SADC Needs To Review Priorities","334 words"," Africa News","","",
"Panafrican News Agency","","","Business and Finance;Zimbabwe Stock Market Set To Recover","179 words"," Africa News","","",
"Musengwa Kayaya, PANA Staff Correspondent, Panafrican News Agency","","","Zambia;Nyerere Arrives to Plead for Kaunda's Release","383 words"," Africa News","","",
"Leonard Ndzhukula and George Mthetwa, African Eye News Service (South Africa)","","","South Africa;Komatipoort gets hi-tech crime observation tower","331 words"," Africa News","","",
"Mzilikazi wa Afrika, African Eye News Service (South Africa)","","","South Africa;Venda mourn Christmas Day death of paramount chief","244 words"," Africa News","","",
"Leonard Ndzhukula and Justin Arenstein, African Eye News Service (South Africa)","","","South Africa;Three girls escape after 12-hour rape orgy on Christmas Day","209 words"," Africa News","","",
"Justin Arenstein and Leonard Ndzhukula, African Eye News Service (South Africa)","","","South Africa;Festive season travelers stranded after buses torched","613 words"," Africa News","","",
"Sharon Hammond, African Eye News Service (South Africa)","","","Southern Africa;Mozambican migrants may bring cholera into SA in new year","407 words"," Africa News","","",
"i'Afrika News Network (Copenhagen)","","","Angola;Angola News Roundup","1580 words"," Africa News","","",
"i'Afrika News Network (Copenhagen)","","","Angola;Financial 'Phantom' Scandal","555 words"," Africa News","","",
"Star Radio (Monrovia)","","","Liberia; Liberian Daily News Bulletin","1424 words"," Africa News","","",
"Western Sahara Referendum Support Association","","","Western Sahara;Sahara Weekly News Update","304 words"," Africa News","","",
"Ghana Focus (Accra)","","","Ghana;Farrakhan calls for end to sanctions against nations","361 words"," Africa News","","",
"Sam Mujuda, Post of Zambia (Lusaka)","","","Sports - General;Hugo feels sorry for Felix","213 words"," Africa News","","",
"Sheikh Chifuwe, Post of Zambia (Lusaka)","","","Sports - Soccer;City protests to FAZ over Kilambe","464 words"," Africa News","","",
"Bright Mwape, Post of Zambia (Lusaka)","","","Zambia;The Detention Of Kaunda Is Unfortunate, Says Giengob","618 words"," Africa News","","",
"Reuben Phiri, Post of Zambia (Lusaka)","","","Zambia;Zim Newspaper Accuses Ftj Of Lying Over KK's Arrest","483 words"," Africa News","","",
"Sam Mujuda, Post of Zambia (Lusaka)","","","United States and Africa;US calls for Kaunda's release","167 words"," Africa News","","",
"R. Phiri, E. Katongo, J. Kaunda and A. Malupenga, Post of Zambia (Lusaka)","","","Zambia;Talks flop","1514 words"," Africa News","","",
"Emmanuel Katongo, Post of Zambia (Lusaka)","","","Zambia;Ftj's Courting Unrest, Says Sichone","623 words"," Africa News","","",
"Amos Malupenga and Reuben Phiri, Post of Zambia (Lusaka)","","","Zambia;Sata knocks down girl, 19","373 words"," Africa News","","",
"David Legge, Post of Zambia (Lusaka)","","","Zambia;It's a Human Rights violation, says SA","377 words"," Africa News","","",
"Joe Kaunda, Post of Zambia (Lusaka)","","","Zambia;Handle KK with care, warns ZUJ","303 words"," Africa News","","",
"Joe Kaunda and Amos Malupenga, Post of Zambia (Lusaka)","","","Zambia;Masheke warns of repercussions","830 words"," Africa News","","",
"Reuben Phiri, Post of Zambia (Lusaka)","","","Zambia;Arrests may negatively impact on party relations, warns Lomoy","419 words"," Africa News","","",
"Reuben Phiri, Post of Zambia (Lusaka)","","","Zambia;Kaunda's lawyers barred at City Airport","291 words"," Africa News","","",
"Amos Malupenga, Post of Zambia (Lusaka)","","","Zambia;My safety is in grave danger, says Kaunda","979 words"," Africa News","","",
"Amos Malupenga, Post of Zambia (Lusaka)","","","Zambia;Kaunda appears in court","1059 words"," Africa News","","",
"Sam Mujuda, Post of Zambia (Lusaka)","","","Zambia;Anxiety grips Kamwala over KK","293 words"," Africa News","","",
"Sam Mujuda, Post of Zambia (Lusaka)","","","Zambia;Policemen Refuse To Manhandle KK","533 words"," Africa News","","",
"Joe Kaunda, Post of Zambia (Lusaka)","","","Zambia;Expedite Kaunda's case, Fr. Mwebe advises government","218 words"," Africa News","","",
"Sheikh Chifuwe, Post of Zambia (Lusaka)","","","Zambia;Cops rough up KK's cameraman","296 words"," Africa News","","",
"Reuben Phiri, Post of Zambia (Lusaka)","","","Zambia;KK's arrest is revenge, says Lt. Col. Kaunda","322 words"," Africa News","","",
"Fred M'membe and Sam Mujuda, Post of Zambia (Lusaka)","","","Zambia;Chiluba lied to Mugabe over Kaunda","915 words"," Africa News","","",
"Yvonne Pele, Post of Zambia (Lusaka)","","","Zambia;Britain to monitor situation","167 words"," Africa News","","",
"Yvonne Pele, Post of Zambia (Lusaka)","","","Zambia;Anyaoku disturbed over Kaunda arrest","241 words"," Africa News","","",
"Post of Zambia (Lusaka)","","","Zambia;Stop the FTJ rot (Editorial)","1779 words"," Africa News","","",
"Staff reporters, Post of Zambia (Lusaka)","","","Zambia;Nyerere to intervene","509 words"," Africa News","","",
"New Vision (Kampala)","","","Business and Finance;Uganda: Future Business Profit Prospects Look Good","1566 words"," Africa News","","",
"Abraham Odeke, New Vision (Kampala)","","","Business and Finance;Uganda's Sunset Hotel Wins Business Award","261 words"," Africa News","","",
"Eric Lakidi, New Vision (Kampala)","","","Business and Finance;Amin Reduced Housing Assets","311 words"," Africa News","","",
"Yunusu Abbey, New Vision (Kampala)","","","Business and Finance;Uganda: Finance Gives SGS Another Extension","469 words"," Africa News","","",
"Dennis Ojwee, New Vision (Kampala)","","","Uganda;Dysentery, Malaria Invade Gulu Camps","175 words"," Africa News","","",
"Peter Okello, New Vision (Kampala)","","","Uganda;Cholera Kills 142 Ugandans","291 words"," Africa News","","",
"New Vision (Kampala)","","","Uganda;Good Sanitation Stops Cholera (Editorial)","522 words"," Africa News","","",
"John Eremu, New Vision (Kampala)","","","Uganda;7,000 Ghost Teachers Unearthed","257 words"," Africa News","","",
"John Thawite, New Vision (Kampala)","","","Uganda;Joint Border Operation Displaces ADF Rebels","265 words"," Africa News","","",
